"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36"
"20191029_MC_A002_0049",-0.0498851281804512,0.017886461769722,0.00156562397700345,-0.0233573875613991,-0.0110176284013137,0.0168606984094211,0.0112190415709332,-0.00574136532077199,-0.0018700659738915,0.00593759383260176,-0.00566044791404564,-0.00771272694293687,-0.00394065678488142,0.00350682982488313,-7.23793837138894e-05,0.00347462913823994,0.00156605139807983,0.0012991926214665,-0.000272326479261282,-0.00336022210154345,0.00882678046193956,-0.0011082946668473,-0.00101918895459989,-0.00477430312075816,-0.001660502261498,-0.00394265989638398,-0.00664545325163342,-0.00287411048771176,0.00132326711700152,-0.000187406558634175,-0.00356557951344946,0.00257718075909014,-0.00050270763760245,0.000266984697262904,-0.000549539019125172,-3.42886113166348e-05
"20191029_MC_A002_0051",-0.0563322368650765,0.00802464229969148,0.00111316026711673,-0.00557899168012194,-0.00505307258263991,0.0125866521408708,0.00456168403737704,-0.000542701119629873,-0.000586880802305638,-0.00012527551628531,-0.00208145818879788,-0.00914465684806592,-0.00253603308056493,0.00231731452173294,-0.00202384255507747,-0.00192816810888629,0.00249337983587779,-0.00170069225703658,-0.00716117486385645,0.000472808583114745,0.00243512433163656,0.000835164735103474,0.00555690391822796,0.000654310099894303,-0.000959748200812801,-0.00475392226564406,-0.000234377692826593,0.000951780196123274,0.00110046735193961,-0.00107025944677652,0.00105021613344519,0.00250297977043668,0.00128294022215672,-0.00294620819506452,0.000120358417278754,0.000828661849349876
"20191029_MC_A002_0053",-0.0564048696791925,0.00548332086399501,-0.00740452116651073,-0.0222859404959847,-0.0129490730093187,0.00690283512776839,0.00351867956820635,-0.00885474751317157,-0.000641184646987626,0.000373081567394814,-0.00208515365511136,-0.00174985332720786,-0.00167276199191303,-0.000524086105718379,0.00497245598910906,-0.00100318997539427,0.00165194443565352,-0.00237167225388448,-0.00184033744392486,0.00413081627195666,0.00154863189401057,-0.00361354762607216,-0.00418732287122209,0.00254864131917545,-0.000592648959074731,-0.00340021653132426,0.00111672032430794,0.00109800777016687,-0.00382891780855548,-0.00196117494831227,-0.000894771565814307,0.000449954480926204,0.00055709004847082,-0.00103626417713461,0.000411265316230327,0.000246182819112184
"20191029_MC_A002_0055",-0.0500768104411963,0.0113201742835079,0.00345140152455362,-0.0311002228214078,-0.0176570009170607,0.00742410081865217,0.0123655953256484,-0.00625311949042391,-0.00260365142426871,-0.00411490161816116,0.00529948004407335,0.00631316592073191,-1.52004338719483e-05,0.00331545619613676,-0.00229961612458945,-0.00332121429245279,0.00502534267255834,-0.00330277182356478,0.000383189112064373,-0.00550162802922854,0.000907566608082063,-0.000258539640091444,0.000156194702267255,-0.00303276902398956,-0.00311553434531605,-0.00184267583185852,0.000398303097911331,0.00271126388816527,0.00112512131082039,0.00183352411702479,-0.00135536915369786,-0.000141102865576454,-0.000434641572558943,0.000113346399342739,-0.000145818830421962,0.000206243357380043
"20191029_MC_A002_0057",-0.0513835725752386,0.00741827423618183,-0.0137404465441642,-0.02337204634623,-0.0118333060400805,0.00475646295915414,0.00669820204655825,-0.00834460758180946,-0.00260147956785497,0.00271254172094546,-0.00551484647616229,0.00316805405185999,-0.0063574857287698,-0.00501051755016797,-0.00278356854357299,-0.00308600867844473,0.000648703348927637,0.0028885810278884,-0.00195542876561847,0.00025791704315105,0.00166825631822154,0.00317433396673311,0.00201148476216763,0.000683535475659155,0.00046451869266335,-0.000899504042976651,-0.00110626429921951,-0.00203815286224475,0.00195121406161957,0.00197830642443951,-0.000146344652709594,-0.000188095319802152,-0.000580310896216841,0.00127338654963895,0.000202635844301692,-0.000582020648894392
"20191029_MC_A002_0059",-0.0696538116871597,-0.0096655640545854,-8.59240259148745e-05,-0.0256811251537424,-0.0101873845626016,0.0101576771304099,0.00276581990212095,-0.00432122589105447,-0.000829903199184424,0.00607180035865522,-0.00445487249078765,0.00536586553745596,-0.0101218792348686,-0.00607262955830591,-0.0014856736890665,0.00399962281194277,0.00209279788882932,0.00183155642381464,-0.00488807891692729,-0.0009396385987818,0.00336478866645807,-0.00159341476597661,-0.00180162389179209,0.00171832958610189,0.00156591903728582,-0.000544417539428446,0.00035226261275234,-0.00192758102032763,0.00478892421362481,0.00210616889902285,0.000855064546668208,-0.000857866198172283,-0.000175484666675871,-0.000202125857971249,-0.000255420532807138,0.000382774697691825
"20191029_MC_A002_0061",-0.0586272197718463,0.00275873915697644,0.000412731110867743,-0.0160426788288818,-0.0107741909969523,0.0163083507768808,0.0110133663814149,-0.00305322002561816,0.00519796996467324,-0.00138546052192535,-0.00152607761349934,0.00741484711080617,-0.0122205178225207,-0.000857304962666776,-0.0052767885887968,-0.00499385514955289,-0.00702881125351704,0.00213284978743811,0.00499204506086397,-0.00524480868318806,0.00110160040320136,-0.00180472495826789,-0.00520647856519406,-0.00037601321814415,-3.20073139339879e-05,0.00104894394493422,-0.00596167776917642,0.00329754653672695,-0.000246065123540227,-0.000228265837203275,-0.000189433981561946,-0.000352595638040489,-9.25739137552926e-05,-0.000663474406605953,0.000387502638532905,0.000293975659020043
"20191029_MC_A002_0063",-0.0708160841158536,0.00335045126096257,-0.00264214034773741,-0.0327004808881099,-0.00918233110326141,0.0273350540471991,0.00208021820173503,-0.00562727710878031,0.00147723767571848,0.00638309795606759,-0.00261336103829336,-0.000902594107907601,-0.00491325773136833,-0.00336321959730589,0.00122421751357823,0.000972400308822729,-0.000861190393319532,-0.00408314248751296,-0.00652841621779986,0.00400899553472489,-0.00167410565507826,-0.00365605261398252,0.00118410670235781,0.0002647761674884,0.0015068663699551,-0.00276166473095872,0.00183119851139986,0.00373101711371661,-0.000728581592647533,-0.00307096829393303,-0.000181377407793475,0.00108729052659457,0.00168854256495379,6.45700156841873e-05,-0.000493229842368007,-0.0001601490649339
"20191029_MC_A002_0065",-0.0476788858245534,0.00580741959854065,-0.00590723099681603,-0.02872296633989,-0.00819373571607136,0.0115250656119877,0.00678278696570588,0.00633842015930248,-0.000129168135823022,0.00286486244828574,-0.00953906506530315,-0.00298130100375066,-0.0045085452655561,-0.0023461002192879,-0.00296853049936914,-0.00331796917171713,0.0016055694425975,0.000614825302396037,-0.00145043467747956,0.00106430515962668,-0.00382884538971392,-0.00456425067769252,-0.00498366969513133,0.00294427842135327,-0.000181768689036803,-0.000894455027967049,0.0021702379108743,0.00170596207028117,0.00138496488604402,-0.00138523120170921,-0.00125243189320791,-0.00062560736524566,0.00104574007884195,0.000738270298424728,-0.000159884509388815,0.000341866900455523
"20191029_MC_A002_0067",-0.0406826631309703,0.0244743883229763,0.00786847892626904,-0.00200740177227395,-0.0173266377435202,-0.00623549531914079,0.00843538696760556,0.00915176652996665,-0.00633030145467304,0.00724489117278336,0.00478994266691533,0.00157858155201556,-0.00393854119939397,-0.00761891203885872,-0.00509167365663004,0.00323652142575695,-0.00519533255242559,0.00447599362302415,-0.00789521158629034,0.00204694272934883,-0.00121897721285402,0.00064328310062776,-0.000802449995297983,-0.00154677856039951,-0.0026540023221764,-0.000875885500428663,-0.00196197115306872,0.00118995977271731,0.00195000974084977,0.00201745485179337,-0.000162136636974447,8.70339884182179e-05,-0.000377182605132325,-0.000164152700720314,0.000157798524465961,8.61009674802837e-05
"20191029_MC_A002_0069",-0.0506460392650285,0.0110847639731917,-0.000509010082731289,-0.0141358054581375,-0.00730182215281068,0.0130990527618108,0.00175579215124302,-0.0104651624658191,-0.00268208053805076,0.00408443561106701,0.00321747872934629,0.00778915687990948,-0.000797920430478177,0.00388927180012873,0.000632209803380831,0.00248563028840612,0.00106746183843883,0.00820436951387023,-0.00509432365560033,0.00853320163876993,0.00551325952341592,0.00435549600906885,-0.000723535876670389,0.000644630699205692,0.000974779995173044,-0.000756340402155411,-0.000411220217039844,0.00221151504412696,0.000425964376868304,-0.000972968915692237,-0.000109631891380992,0.000431753368568487,0.00120268978345127,0.000477668449931842,0.000594348767031505,6.36206489354183e-05
"20191029_MC_A002_0071",-0.0337943648425807,0.0170340223410265,0.0086150344950703,-0.000674606028183468,-0.00834164060412572,0.00467450917636496,0.00475101543739932,-0.00353915561896139,-0.000895571336246309,0.00387266767965573,0.00148859141637327,0.00266872550037509,-0.000274263338791609,-0.000855643838922797,-0.00162894163170983,0.00497927854841398,0.000412848992284504,-0.00551922595094565,-0.00353498315248181,-0.0022057276694284,-0.00742022680989356,0.000301879375715766,0.00119555698615262,-0.00631249449075408,-0.00427534021722513,0.000264242668417633,-0.00142912315103417,0.00255036842247706,-0.00124653932811253,-0.00161906592825911,0.00491391700710862,-0.000709038115673336,0.00648111235164695,0.00132941983013055,0.0031219309494448,0.000293935050273329
"20191029_MC_A002_0073",-0.0496338486598396,0.0111338256992266,-0.00459908997036287,-0.0216865659421183,-0.026656850713401,0.00855835430576162,0.000620558002530419,0.00381498958329717,-0.000457994144743555,-0.00417411796493869,-0.000463407926100551,-0.00061560193188428,-0.00415404595164775,-0.00042186343552662,-0.0060512770979156,0.0100998832684145,0.0026537581247342,0.0025002286015277,0.00449610207264098,-0.00135977519411469,0.00108106762377081,-0.00105764386647481,-0.00120787324136757,0.00309673752401825,-0.00234847357408222,0.00405920595897733,-0.000906010599728508,-0.000487700945847903,-0.000794606053224037,0.00159937303572972,0.00146736695672417,-0.00134115911487758,-0.000215184389901947,0.000822798294141313,-0.000905671722530499,0.000145812074437214
"20191029_MC_A002_0075",-0.0467379772388056,0.0147572034763082,-7.60228953626482e-05,-0.021654640075837,-0.0293153282672486,-0.0213991754863904,0.00297198147399188,0.00849301095352488,-0.0102348900371673,0.00553837575091545,0.0026886037627712,-0.00011994261654353,-0.00181878851185274,-0.0114071848684501,0.00210216244304214,0.00105292955826913,-0.00136921623875171,-0.00286464321703945,0.00189887475928175,-0.00257523285923708,-0.000488847756685591,-0.000583507325841819,-0.00556947386786086,0.000738315923275989,-0.000445069453966405,0.00293065400125765,-0.000786573441247024,0.000412807763993887,0.000104461883771621,-0.000670658213546329,0.000393087574609209,-0.000928804655910552,-0.0015038483473746,-0.00129963603385676,0.000330888623695431,2.77187601844166e-05
"20191029_MC_A002_0077",-0.0412421337659458,0.0158858643798782,-0.00275878967207629,-0.0190279635722094,-0.0172925675679768,0.0198366739250833,-0.00115977778643336,0.00617428219003954,-0.00778640350310143,0.0064695316217582,-0.00319976665158345,-0.00224902729639727,0.00779901803172131,0.00128975403842164,-0.00104872745180954,0.00647825906006533,-0.000844476518259308,-0.00729378514902111,-0.00173333770840956,-0.00349746420151299,-4.06282783777179e-06,-0.0015116111317021,0.00313836235023985,0.00121303070528463,0.00075791938192181,-0.00356637013996837,-0.00122263679760298,0.00132487459970824,0.000875625602648821,0.00142276859780607,-0.000470935428562196,0.000378443380354698,-5.02386067609499e-05,-9.72466197673873e-05,0.000413189180517891,-0.000154416744301724
"20191029_MC_A003b_0079",-0.0544517572197342,0.0131665697147728,-0.00545811931427472,-0.0133253513485236,-0.0123591861838409,0.00920643414309395,-0.000651774035021726,0.00324004452088743,-0.00308577264115609,0.00395324296937503,0.0112585083125021,0.00478916030607571,-0.00485848102075973,0.00161056331191841,-9.71773762789996e-07,0.00481974730390948,-0.00248847367704082,0.00359057912833418,-0.00247042672610618,-0.00199212814484827,-0.00283666969035068,0.005331560300311,0.00545099382088938,-0.00236265608413257,0.00659409741232872,0.00308531899345097,0.00149868321728943,0.00317467784320804,0.00420237809035032,0.00233569917158051,0.00122003148286868,-0.000546922527742435,-0.000959347702497575,0.000198267699436635,0.000152128359560875,-0.000153668517316601
"20191029_MC_A003b_0081",-0.0431184114218075,0.0251190717828815,-0.00167551994683948,-0.00546088866178158,-0.0113752633329436,0.00823516078552584,0.0167310800256403,0.00418602302194755,0.000257562246099082,0.00635904630500199,0.00152448059305896,-0.0100340879365258,-0.00744574714215206,0.00119200108003942,0.00278140849103942,0.00561987908590151,0.00258817362423939,0.00364240631466253,0.0015098747615693,0.00372450606618644,-0.00231082306562469,-0.00191452776234488,-0.000958998155204864,0.0033605790790142,-0.0019869962102021,-0.00070481454763785,0.00232429544715232,-0.00187906178353896,0.00453362300478867,-0.00136558089388371,0.0011910546154391,-0.00145139539904889,-0.00103282047732867,-0.00163385966613014,-0.000101513371969245,-0.000227172005796411
"20191029_MC_A003b_0083",-0.0633629714824266,0.00266556974439718,0.00253574092201548,-0.0316701799981838,-0.00771646886144199,0.0182407818198881,0.00141728377785462,0.00249365154254845,0.00192501065992269,0.00711254863121361,-0.00460648420764333,-0.00539042209544029,-0.00787987387142984,-0.00632870337268605,0.00311663899438378,0.00944617216330252,0.00224472140630041,0.00257161499946025,5.72348103908663e-05,-0.00264047824761452,0.00544552606037149,0.000836680228577318,1.14748356781876e-05,0.000906327087584502,0.00400431734587678,0.000973228130330572,0.00243075174763091,0.00163591629487033,-0.00209330457075587,-0.000211367614031791,0.000375586032957433,-0.000685118022484872,0.00102173694525463,0.000801077274595608,-0.000833392498006316,-0.000170531370322735
"20191029_MC_A003b_0085",-0.0588454890120132,0.00701685237468703,-0.00455769919515187,-0.0238347069024031,-0.0273019035267064,0.00895130141274722,0.00112411932732296,0.00795076614610301,-0.00984123778582685,0.0084346884512129,-0.0093072329283953,-0.000547272257965618,0.0102826534971141,0.0100509307567572,0.00347705936550486,-0.00349166524339969,-0.00208011719972237,-0.00455713624419624,0.0023658541417256,0.00348561719000965,-0.00092768834197674,-0.0015606693212071,0.00420762985010511,-0.00291526428215561,0.00332392434464029,0.0012806623780369,0.00136545453430794,0.00251521285302692,-0.00199573855737102,0.00150227705057273,0.000366706545416847,-0.000129428747102633,-9.86705357926077e-05,-0.000413285137590436,-0.000571266547410934,-0.000652886741913662
"20191029_MC_A003b_0087",-0.0395333327000334,0.00938890352992314,0.0045985265554329,-0.0172301484854079,-0.0185753385839455,0.0131082185425209,0.010635924089356,0.0091604321678072,0.00392337852562343,0.0129963287454619,-0.00651125593574471,0.00120450733275536,0.000557115558892114,0.00570681869332264,-0.00498513824938532,-0.000191328089479378,-0.00282614804879837,0.00168896904697821,0.00381239607149546,-0.0010006823806491,-0.00292938187896632,0.000508116527869028,0.00201660676859781,-0.00378227905705047,-0.005190553517762,0.000645267090945784,-0.000364445339294923,0.00242900030898329,-0.00095777722253194,-0.00115443842520115,0.000886486556821181,0.000143001755933372,-0.000605024909069147,-0.000293389126344385,-0.000270233105626373,0.000347099612901359
"20191029_MC_A003b_0089",-0.0445824487564166,0.00267377526650296,0.00260715870373441,-0.0227746008727067,-0.0119408199310571,0.0155208241373776,0.0159232783133976,-0.00118451824289829,-0.000139868880195302,0.00314717679045816,0.00668189076584703,0.00526495772919368,0.00197047354355686,0.0019042194427973,-0.00306880350348163,-0.00680556377917273,-0.00387629548322794,0.00501486974041875,0.00151007711364993,-0.00376504564994783,0.000405151537649989,-0.00222312027648652,-0.00338349482610623,-0.00550007215733866,-0.00108475421890396,-0.00119748449150988,-0.00270727248009938,-9.01077333555362e-05,-0.00178738695943288,0.000210322631331212,-0.000251540272254081,-0.00111500858605094,-0.000451629650100221,-0.000979785586244003,0.000530659912373058,-5.7669723556047e-05
"20191029_MC_A003b_0091",-0.0444461582758891,-0.00253305275588663,-0.00598039292334502,-0.0169377218916223,-0.0151794031218916,0.00754570401755931,0.00770262836309721,0.00726714532993621,-0.0115317704389217,0.00527418602627199,-0.000848890489366675,0.00453143819107689,0.00241268059841133,-0.0010187203441104,-0.00100321706600236,0.00392689420592413,-0.00170053207909996,0.0030921427818021,-0.00130328606300883,0.00127144871195202,-0.000503909217047657,0.00259387360686412,0.00210385258539961,0.00413511134734685,-0.00517961583102883,0.00126253136326182,0.000543003728059918,-0.00460090854367501,-0.00497559543344176,-0.00142680440037002,-0.000262806464094852,0.000703054612637334,-0.000818586965174156,-0.000620883741043114,8.29479202045597e-05,-4.56739089672739e-05
"20191219_MC_carmen_14_58_01_0002",-0.0529349582988311,0.0141321532078368,-0.00326385058590529,-0.0210328310744707,-0.0183241062811154,-0.00555466331458606,0.0100064883995853,0.0129871070347318,-0.00198746618276524,0.00045327811215128,-0.00054517744065635,0.00624177205059621,-0.0010652130055946,0.00144758717088158,-0.00871418287232797,-0.00329403159387893,0.00567563081574216,0.00121575187963288,0.00794999105517252,-0.00124345846821039,0.00484207629747944,-0.000399309180682336,-0.0100610920773967,0.00636646309102076,0.00379451202978811,-0.00279242019216583,0.00404709689153353,0.000883258127377921,-0.00360628535368386,0.000371790691723483,0.00190523158966167,0.000381300233906725,-0.000492598576554407,0.00100974667620661,0.000192171519892565,8.30659858511479e-05
"20191219_MC_carmen_14_58_01_0004",-0.0546839942944757,-0.00420433901822993,-0.00513330358828382,-0.00990426863900701,-0.0133558647251464,0.012443240415337,0.0109772645987681,-0.00361546264429884,0.00658782333161765,-0.00655411683394404,0.000984291063983852,0.0030588343472614,-0.00479096270318292,-0.00469808333286509,-0.000314648023436091,-0.00594929063286508,0.00329741863094146,-0.00149580177211574,0.00436404410499898,0.00244501683067664,-0.00490537973888425,-0.00309851553746279,-0.00176240959101893,0.00226951096938918,-0.00233276002623597,-1.01318794826763e-05,-0.00481531646098166,0.00118561205208855,-0.00185431665987225,0.000109311704267618,-0.00113087640431197,-0.000970353620748397,0.000562425761186879,0.000410798061980935,-0.000280490663308516,-0.000520130194422798
"20191219_MC_carmen_14_58_01_0006",-0.0338980848111815,0.0130330275510165,0.00104585503883966,-0.0214224131598834,-0.0176556621639621,-0.00974080733497914,0.00998336562068041,0.00178809344420637,-0.00718705496705807,0.0109822382775914,-0.000325469753621537,-0.00682602074940426,0.00339957183957021,-0.000788246657512207,-0.00450935250685149,0.0010512685684493,-0.00455722945109458,-0.00238094941808962,0.00434795420991947,0.00385485680005208,-0.00178116539962033,0.000185945456485859,0.00168583549606139,-0.00254267467913767,0.00325154441012787,-0.00148364609534791,-0.00353622489634399,0.00134131540973509,-0.000564841681027393,0.0027600185869295,-0.000503769094897939,-0.000178831903944148,-0.00137527071883332,-0.000126918174547012,-0.00022698293845108,-0.000391333101848942
"20191219_MC_carmen_14_58_01_0008",-0.0408180681062566,0.0199031789916949,0.000652400164852633,-0.0277422645738361,-0.0186573718700492,0.0087955930454227,0.00703166530387285,-0.00849299265486667,-0.00213512135718046,0.00315495824053139,-0.00235345678323678,-0.00492498755213271,0.00913721978269313,-0.00441608118612305,-0.00907927197328111,-0.00178507252812146,-0.00788587264825063,0.00294311220964395,0.00552764212708352,-0.000923611899385903,-0.000702540659407976,0.00216890105262316,0.00275596774962412,-0.00208050261980769,0.00256783382999146,-0.00307190095551596,0.00169307084782354,-0.00306992419096566,-0.00236384939191742,0.000139051661103515,0.000777805907897017,0.00107847044954973,0.000410409607793788,0.000514661581902611,-0.000378739080683329,-0.000353720097460267
"20191219_MC_carmen_14_58_01_0010",-0.044991806988233,0.0085024464252326,-0.00624037503132921,-0.0293562981178264,-0.0119440880122966,0.00516511754729882,0.0022617592346109,-0.0102540796647259,0.0044133969083123,0.0040361137767023,0.00388345720316882,0.0123057823506157,-0.00368609370251328,0.000458636165129864,0.00149859810899463,0.00686576557584,0.0024845178865345,-0.00308367233363798,0.00365972021476054,0.00405037177170913,0.00166896670808734,0.000432652351364904,0.00355891381600224,0.00130248557363524,0.000377857471981966,0.00210329073068886,0.000186588777858044,0.000736960314810194,0.000653437844040938,0.00150823152201259,-0.00131245473478322,-0.000776852898009345,0.00111502265408224,0.000315917391838601,-0.000578044853817506,0.000489607747146584
"20191219_MC_carmen_14_58_01_0013",-0.0402901142683484,0.00957553107410008,0.00945918974160795,-0.0098124059656614,-0.0148782711520785,0.0121981720134804,0.0168544953273793,0.00687187446258293,0.00441176520848014,0.00423955304616541,0.00832236049435625,-0.000170534550609853,0.0050364710658799,0.00448893622681916,0.00202962980062497,-0.00115581675815115,-0.00152716927745664,0.000322232419773134,-0.00532420839553485,0.00395678322232948,0.00315357792854407,0.000796673539871149,0.00234623551958966,-0.00162489330056538,0.00115760283588205,0.0036325217328583,-0.00416061055821681,0.00329511448217391,0.0019186844547484,0.00114112496430854,0.000307859898680623,-7.02767153599716e-05,3.86161023886864e-05,0.00101634513989532,0.000417565653348718,-0.000391223388356574
"20191219_MC_carmen_15_08_31_0002",-0.0511910141561094,-0.00661350555072502,-0.00460646270492134,-0.0129476079656266,-0.0101686518116413,-0.00454081001244073,0.00842307726282154,-0.0296074097499254,0.00955784456842183,0.00700759818893591,0.00163484912008805,0.00819965833399882,0.00241417263560793,0.00235041373259751,0.00189373357381463,0.00802751704080585,-0.000657365148979902,-0.00546475326139632,-0.0136713547419753,0.00533301582874854,-0.00441536209361899,-0.00337161322969827,9.92564817520096e-05,0.00315179141786447,0.00178319912684179,-0.0011153239730376,0.00194669945731601,-0.000220389736665191,-0.00186263831923799,0.00035162877085325,-0.000595458612157568,0.000597325832871134,-8.45188286955653e-05,-0.00011936701763337,-0.000133853390752026,-6.61615303048119e-05
"20191219_MC_carmen_15_08_31_0004",-0.0368278467148425,0.00969619289480902,0.0102307340299988,-0.0251883106868071,-0.012388338372055,0.00194785940097766,0.0155850116679405,-0.00877143904570475,-0.00253785965070739,0.00342170804864062,-0.00599728249687422,0.00726169883612353,0.00624437464380261,0.00333788852019051,0.00117902403290523,-0.00174981241322722,0.0016817336949818,0.00484330003604567,-0.000726229323807726,-0.00165520799218667,-0.00732236587947177,-0.00158078864634286,0.00362828837006541,-0.00174233882288832,-8.80664882143133e-05,0.009848295841529,0.00426280257953767,-0.00166112657644913,0.000285234441826571,-0.00393484507186663,0.000718953374825711,0.000972205516494445,-8.16724355977233e-05,-0.000801127118908704,-0.00030395022556646,-0.000615932083266445
"D001",0.0959733064576197,0.059223344871989,0.0320083714359211,-0.00434296519829669,-0.00122876225723921,0.00082420830187064,-0.0114446580705176,-0.00967530002547799,-0.00440136548234202,0.000645475898788464,-0.000498999856239779,-0.00346998695938396,0.00338355213962808,-0.00348131941391139,0.00242092345199649,-0.00652161611624888,0.00158577833960511,0.00505638236190843,0.00370480887409226,-2.69707353434363e-05,0.00229974679439581,0.00490485511865134,0.00103827349509892,0.0019244595022922,0.000134370113205319,-0.00163411547683512,0.00108274824990846,-0.00111156442123964,-0.00137778632894553,0.00170571826660635,0.00260762270006228,-0.000243859372068916,0.000883855365765092,0.00181969255449579,-0.000148889771748643,0.00125223868037482
"D002",0.0559632575103252,0.0763696008420858,0.0417718172796241,0.00349671906395965,0.0014158848914253,0.00207920951882758,0.00243648776697014,-0.000538576825771225,0.0109876915757928,-0.00869865217124124,-0.0030987089777596,0.00276137387859237,0.00704508561396881,-0.00415922551503392,-0.00217421445799663,0.000633778601489313,0.00110380165982542,0.00853468359823476,-0.00174827927378503,0.00199367595316989,0.00196588273250906,0.00356934427997889,0.000488521693019884,0.00196427797613384,0.000145729461862664,-0.00146037101750263,0.000783905066416378,0.00025543621994213,0.00144136721377207,0.00172892903179045,-0.000102824015677759,-3.55311200926679e-05,-0.000179981433957067,0.000587592343514318,8.03327866309653e-05,0.000688781398042056
"D003",0.0450054138134594,0.0666174228192976,0.0363706489877799,0.00738679976714083,-0.0019662315041971,0.00317963487692037,-0.0106266974687588,-0.00029798220856281,0.00719954534073656,-0.00842232515659677,-0.00399617712101545,0.00265788014676261,0.0056973307138345,-0.000188801942554149,-0.00155437964258983,0.00667393904407114,-0.00295065069222703,-0.00101871676576128,-0.00384339038217164,-0.000237808434150042,0.00467336444038327,-0.000639632883514426,0.00282229520535978,-0.00244503746183324,0.000132098905974896,-0.00100519619880575,-0.000292015627913775,-0.000527639966635922,0.00186087067177232,-0.000269823971514,0.000587150280594573,0.000423547820475501,-0.000691968974997274,1.6836872449341e-05,0.000331084286770155,0.00102114102228921
"D004",0.0705674750055934,0.0671378562019913,0.0086120473014795,0.0048009656759155,0.00570180594701319,0.00623847890189659,2.96993357269303e-05,0.0166690906145801,-0.00360412524198496,0.00183840249299976,0.00592282162526655,0.00363427967576563,-0.00541050045959496,0.00759354712898678,0.00267422203431393,0.00130217135091764,-0.00344585993345683,-0.00593712360575674,0.00151315193947625,-0.000288739739603715,-0.0013229023866302,0.000364334324156635,0.000785437361152228,0.00192595279658686,-0.00017315415447394,-0.00227134635719971,0.00137807319036271,0.000893016181709884,0.000874018903081444,-0.000592729615133925,-0.000189892476221063,0.00059809409348961,-0.000283727722860425,0.00030227426072329,0.000702350851391621,-0.00016356274481048
"D005",0.1005657118641,0.0772097588389865,0.0253759246070447,-0.00634136020638727,0.0130640870899139,-0.00853167108569992,0.0102645690005277,-0.00137216355097462,-0.00787198944816008,0.00664824679064188,0.00778169595784357,0.000318167920642687,-0.00441646731209689,0.0037531710809923,-0.00150869934337355,-0.00120110013895403,0.00493810077025457,-0.00668504688259202,-0.00160058365962057,-0.00181567402370211,0.00326886256081223,0.00100606263773014,0.00141609871028906,-0.00072793919746627,0.000457037653819079,-0.00331199835774847,0.00365988720323589,-0.00249208704755548,0.000665163453526172,2.06735913321238e-05,0.000289844758354333,9.30473009288888e-05,0.000560838723343275,0.000648898524544365,0.000500531602633897,0.000960601778449367
"D006",0.0721260411725751,0.0864831801682434,0.0280542201911736,-0.000369487675919906,0.000269517507700189,-0.000139496848303932,-0.000265514255664094,0.00836198243396181,-0.00795744392841793,0.000351074050037236,-0.00250890991007218,-0.00955133023733263,-0.00225343611161278,0.00115811433391274,0.00124856562907729,-0.00348509956472934,0.00380421215857673,0.00251155795742565,-0.00086735832071701,-0.0015278787623872,-0.000809256574065322,-0.00156016185996828,0.00118122548444042,-0.000701151439837311,0.0024848761079972,0.00132634942743791,-0.000900216559956163,-0.000278353527430753,-0.000928955730910122,0.000698965637068567,0.00058746872381284,-0.000612274621416125,-6.16321206121397e-06,-0.000919611018989334,0.000339896223670089,0.000295512193936041
"D007",0.0799666726300158,0.0647197713061671,0.0241493310195539,-0.000121631463278206,-0.00139464076081815,0.00719806264468378,-0.00956869239628353,-0.00541893814439708,-0.00610623813363622,0.00595754240443147,0.0107106229523852,-0.00859891584010292,-0.00478760779851891,0.00504106110827102,-0.0020438443924102,-0.00219909782707433,0.00872088083104825,-0.00235845304789916,-0.00473299508880233,-0.00296648607074336,-0.0019826134613673,-0.00278494704141667,-0.000305879325959585,-0.0015585231145238,0.00238762829286118,-0.00025016377252648,-0.000198874584805553,0.000410791657356599,-0.00137008075281411,0.00105647369287468,8.26642208718502e-06,6.95909429596068e-05,-0.000408327565154028,-0.000284117724327329,-6.35754041080852e-05,0.000215223983158864
"D008",0.0951588644472842,0.0661329463447259,0.0141925501607205,-0.00787070690195616,0.00954657221139788,0.000371958342782372,0.00110360247883024,-0.0124754209190851,-0.0069725624850922,0.00536102893861637,0.0102224658143134,-0.00429476195305262,-0.0060282399417756,0.00742183229374645,0.00224088249408336,0.00690295337721479,0.000751239348458105,-0.00404850815471343,-0.000655074656168458,-0.00234546728139806,-0.00173991133985428,0.000344735399641618,0.000389805751725084,0.000286951299335853,-0.00173150988837824,6.85917439700629e-06,0.00103935864378415,-0.00166120693431807,0.00104921514520705,-0.000265581883545717,-0.000324737878786408,-0.000815094952461035,-3.18961819977416e-05,0.000563929224692096,-0.000505118148499761,-0.000827945214845632
